Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

01:21:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:22:07 AM     all     75.23      0.00     19.74      0.02      0.00      5.01
01:23:07 AM     all     71.00      0.00     19.33      0.00      0.00      9.67
01:24:07 AM     all     72.79      0.00     21.88      0.00      0.00      5.33
01:25:07 AM     all     75.93      0.00     21.26      0.00      0.00      2.81
01:26:07 AM     all     74.97      0.00     21.87      0.00      0.00      3.15
01:27:07 AM     all     70.39      0.00     23.55      0.00      0.00      6.06
01:28:07 AM     all     75.36      0.00     22.77      0.00      0.00      1.87
01:29:07 AM     all     76.16      0.00     22.39      0.00      0.00      1.45
01:30:07 AM     all     79.63      0.00     17.16      0.00      0.00      3.21
01:31:07 AM     all     76.18      0.00     21.67      0.00      0.00      2.14
01:32:07 AM     all     35.76      0.00     13.78      0.00      0.00     50.45
01:33:07 AM     all      5.93      0.00      1.39      0.00      0.00     92.68
01:34:07 AM     all      5.10      0.00      1.56      0.00      0.00     93.34
01:35:07 AM     all      5.44      0.00      1.37      0.00      0.00     93.19
