# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416615028;sda;28.86;0.00;6637.85;229.97;1.12;38.67;0.30;0.85
axle;60;1416615088;sda;3.31;0.00;639.49;193.17;0.01;3.62;0.28;0.09
axle;60;1416615148;sda;3.23;0.00;496.45;153.57;0.02;7.48;0.23;0.07
axle;60;1416615208;sda;0.97;0.00;74.15;76.69;0.00;0.14;0.07;0.01
axle;60;1416615268;sda;1.12;0.00;62.27;55.76;0.00;0.12;0.06;0.01
axle;60;1416615328;sda;1.45;0.27;135.78;93.79;0.00;1.10;0.18;0.03
axle;60;1416615388;sda;1.15;0.00;76.01;66.09;0.00;1.74;0.17;0.02
axle;60;1416615448;sda;0.98;0.13;52.81;53.83;0.00;0.27;0.27;0.03
axle;60;1416615508;sda;1.28;0.00;62.94;49.04;0.00;0.00;0.00;0.00
